id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChZDSUhNMG9nS0VJQ0FnSUQ0ajZlWGF3EAE,This is a beautiful statue. There is a really great restaurant right next to the statue that has great service. Pascal and Amir are  fantastic waiters.,5 years ago,2025-01-24 13:16:34.166987,5.0,Anita Lottaslyp,156,https://www.google.com/maps/contrib/101156497863832316889/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNncTdfNm9nRRAB,Shining bright! Need the correct lighting...,6 years ago,2025-01-24 13:16:38.280002,5.0,C Tsai,32,https://www.google.com/maps/contrib/101786666563249115952/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURyenZENll3EAE,Inspirational! My favorite saint!,6 months ago,2025-01-24 13:16:38.280999,5.0,ROSANDREA TOOLEY,1,https://www.google.com/maps/contrib/112994824924637552861/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNjMDVYb1hREAE,I was not expecting to find this beautiful golden statue on a traffic island as I was leaving the Louvre but was delighted when I did.,4 years ago,2025-01-24 13:16:38.280999,4.0,Palm Trees In Paris,176,https://www.google.com/maps/contrib/109161894507813457581/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNvdnRxQnVRRRAB,Loved it. Was a great experience to see the statue of Joan of arc. Amazing detail,5 years ago,2025-01-24 13:16:38.281998,5.0,Dan Britton,43,https://www.google.com/maps/contrib/105950849776134718228/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURJdXVTVllBEAE,"A beautiful statue, a bit difficult to get a good angle as it's right next to a busy cross section.",6 years ago,2025-01-24 13:16:38.281998,4.0,Jonas Deregård,52,https://www.google.com/maps/contrib/105113623674259002368/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUMyaDVEa1JnEAE,"Majestic, but sadly current roads around didnt allow for a good view and background",2 years ago,2025-01-24 13:16:38.282997,4.0,Morgan Bartlett,202,https://www.google.com/maps/contrib/102721373004012253452/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNnMTZPclVBEAE,So many amazing things to see in Paris and this is right up there.  Magnificent!,8 years ago,2025-01-24 13:16:38.282997,5.0,Kevin Pavlovic,18,https://www.google.com/maps/contrib/103281982466149349156/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURvMjhmeHZBRRAB,Not any good way to walk up to it,5 years ago,2025-01-24 13:16:38.283998,4.0,Aaron Romain,165,https://www.google.com/maps/contrib/115242466061357038070/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURtM1lyYVJREAE,Great statue!,2 years ago,2025-01-24 13:16:38.283998,5.0,MariuS,140,https://www.google.com/maps/contrib/112244587011007916028/reviews?hl=en
