id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChZDSUhNMG9nS0VJQ0FnSURxdGNyd0RnEAE,So much fun 🤙🏻 …,3 years ago,2024-12-27 19:41:58.125900,5.0,Ced H,68,https://www.google.com/maps/contrib/112906714031410157587/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURIdGN6c2RREAE,Excellent service,3 months ago,2024-12-27 19:42:02.282180,5.0,Aboubacar Konate,0,https://www.google.com/maps/contrib/108991801447761991948/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURJaWJ2M2p3RRAB,Great place to spend time with your kids. I only wish they’d be located somewhat closer to Paris,5 years ago,2024-12-27 19:42:02.283180,5.0,Alex Nikityuk,22,https://www.google.com/maps/contrib/105823751176556658098/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURIdGZTUml3RRAB,Enzo the best,3 months ago,2024-12-27 19:42:02.283180,5.0,Fallou Diaw,0,https://www.google.com/maps/contrib/103845747596674184056/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURwXzlHQ0lBEAE,My kids enjoyed this place it was fun,a year ago,2024-12-27 19:42:02.283180,5.0,Sultan AL SAUD,606,https://www.google.com/maps/contrib/114902249467084454710/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUQycElqWl93RRAB,The director is awesome. He showed me how to do a front flip.,2 years ago,2024-12-27 19:42:02.283180,5.0,Haileleul Zeyede,0,https://www.google.com/maps/contrib/108807070130251044344/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNwMlltNWF3EAE,Super cool👁️👄👁️ …,a year ago,2024-12-27 19:42:02.284181,5.0,Je suis un chien,1,https://www.google.com/maps/contrib/102568099405339231209/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUQycE1qNTFRRRAB,Best experience in years. Super cool people! 🔥👌🏼 …,2 years ago,2024-12-27 19:42:02.284181,5.0,Elio Gereige,2,https://www.google.com/maps/contrib/100948132864549676654/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUQtMklyMnNBRRAB,Top 👍👍👍 …,2 years ago,2024-12-27 19:42:02.284181,5.0,Fabrice Tejou,17,https://www.google.com/maps/contrib/109772322216300621285/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUMteExQejJBRRAB,Great place 👍👍👍 the children are very happy 😃😀😃 …,2 years ago,2024-12-27 19:42:02.284181,4.0,hiru putra Channel,22,https://www.google.com/maps/contrib/110002464940711351849/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUQzZ2VTdmFBEAE,Super !!,a month ago,2024-12-27 19:42:02.285181,5.0,Bastien Chagnaud,3,https://www.google.com/maps/contrib/108148932519606290487/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURIay1yY2hBRRAB,Top,4 weeks ago,2024-12-27 19:42:06.518135,5.0,YOSSI MERGUI,1,https://www.google.com/maps/contrib/110672749135150315354/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNJazRXaUxnEAE,"Fun place for kids and adults! A bit too expensive, but continuously jumping for hours is probably unreasonable anyway.",6 years ago,2024-12-27 19:42:06.518135,4.0,Ferenc Borondics,641,https://www.google.com/maps/contrib/108127779622543126133/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUR2eFpEb0V3EAE,super,5 days ago,2024-12-27 19:42:06.518135,5.0,Shemytex,10,https://www.google.com/maps/contrib/107503214910102071519/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNGak5USnhRRRAB,Joe thank you for your service.,a year ago,2024-12-27 19:42:06.519135,5.0,Simona van Egmond,0,https://www.google.com/maps/contrib/104722423536216842873/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNMMUtxa1N3EAE,Super bubble tea 🥰 …,6 months ago,2024-12-27 19:42:06.519135,5.0,Béatrice Ciobanu,0,https://www.google.com/maps/contrib/100988829483534793032/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNGNDV2MU5nEAE,Good place for kids,a year ago,2024-12-27 19:42:06.519135,4.0,Yamen Amayri,27,https://www.google.com/maps/contrib/109524002347302291682/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUR1Mi0tUG53RRAB,Wonderful place for kids.,2 years ago,2024-12-27 19:42:06.519135,5.0,Elie Tannoury,0,https://www.google.com/maps/contrib/107823589620406664743/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqcmFmNkl3EAE,Grave cool,8 months ago,2024-12-27 19:42:06.520141,5.0,Hib Grt,0,https://www.google.com/maps/contrib/104318517112459859744/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURtdjR2dXpBRRAB,Super,a year ago,2024-12-27 19:42:06.520141,5.0,Lidia Croitoru,125,https://www.google.com/maps/contrib/102341028751565651635/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNCcWRfZ213RRAB,Best place and best service,a year ago,2024-12-27 19:42:06.520141,5.0,charbel kossaife,0,https://www.google.com/maps/contrib/106000277993273929649/reviews?hl=en
